0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 10000000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1, 1, 1085, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 10000001, 10001085, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2, 2, 1086, 2170, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 10000002, 10001086, 10002170, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3, 3, 1087, 2171, 3255, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 10000003, 10001087, 10002171, 10003255, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4, 4, 1088, 2172, 3256, 4340, , , , , , , , , , , , , , , , , , , , , , , , , , , , 10000004, 10001088, 10002172, 10003256, 10004340, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5, 5, 1089, 2173, 3257, 4341, 5425, , , , , , , , , , , , , , , , , , , , , , , , , , , 10000005, 10001089, 10002173, 10003257, 10004341, 10005425, , , , , , , , , , , , , , , , , , , , , , , , , , , 
6, 6, 1090, 2174, 3258, 4342, 5426, 6510, , , , , , , , , , , , , , , , , , , , , , , , , , 10000006, 10001090, 10002174, 10003258, 10004342, 10005426, 10006510, , , , , , , , , , , , , , , , , , , , , , , , , , 
7, 7, 1091, 2175, 3259, 4343, 5427, 6511, 7595, , , , , , , , , , , , , , , , , , , , , , , , , 10000007, 10001091, 10002175, 10003259, 10004343, 10005427, 10006511, 10007595, , , , , , , , , , , , , , , , , , , , , , , , , 
8, 8, 1092, 2176, 3260, 4344, 5428, 6512, 7596, 8680, , , , , , , , , , , , , , , , , , , , , , , , 10000008, 10001092, 10002176, 10003260, 10004344, 10005428, 10006512, 10007596, 10008680, , , , , , , , , , , , , , , , , , , , , , , , 
9, 9, 1093, 2177, 3261, 4345, 5429, 6513, 7597, 8681, 9765, , , , , , , , , , , , , , , , , , , , , , , 10000009, 10001093, 10002177, 10003261, 10004345, 10005429, 10006513, 10007597, 10008681, 10009765, , , , , , , , , , , , , , , , , , , , , , , 
10, 10, 1094, 2178, 3262, 4346, 5430, 6514, 7598, 8682, 9766, 10850, , , , , , , , , , , , , , , , , , , , , , 10000010, 10001094, 10002178, 10003262, 10004346, 10005430, 10006514, 10007598, 10008682, 10009766, 10010850, , , , , , , , , , , , , , , , , , , , , , 
11, 11, 1095, 2179, 3263, 4347, 5431, 6515, 7599, 8683, 9767, 10851, 11935, , , , , , , , , , , , , , , , , , , , , 10000011, 10001095, 10002179, 10003263, 10004347, 10005431, 10006515, 10007599, 10008683, 10009767, 10010851, 10011935, , , , , , , , , , , , , , , , , , , , , 
12, 12, 1096, 2180, 3264, 4348, 5432, 6516, 7600, 8684, 9768, 10852, 11936, 13020, , , , , , , , , , , , , , , , , , , , 10000012, 10001096, 10002180, 10003264, 10004348, 10005432, 10006516, 10007600, 10008684, 10009768, 10010852, 10011936, 10013020, , , , , , , , , , , , , , , , , , , , 
13, 13, 1097, 2181, 3265, 4349, 5433, 6517, 7601, 8685, 9769, 10853, 11937, 13021, 14105, , , , , , , , , , , , , , , , , , , 10000013, 10001097, 10002181, 10003265, 10004349, 10005433, 10006517, 10007601, 10008685, 10009769, 10010853, 10011937, 10013021, 10014105, , , , , , , , , , , , , , , , , , , 
14, 14, 1098, 2182, 3266, 4350, 5434, 6518, 7602, 8686, 9770, 10854, 11938, 13022, 14106, 15190, , , , , , , , , , , , , , , , , , 10000014, 10001098, 10002182, 10003266, 10004350, 10005434, 10006518, 10007602, 10008686, 10009770, 10010854, 10011938, 10013022, 10014106, 10015190, , , , , , , , , , , , , , , , , , 
15, 15, 1099, 2183, 3267, 4351, 5435, 6519, 7603, 8687, 9771, 10855, 11939, 13023, 14107, 15191, 16275, , , , , , , , , , , , , , , , , 10000015, 10001099, 10002183, 10003267, 10004351, 10005435, 10006519, 10007603, 10008687, 10009771, 10010855, 10011939, 10013023, 10014107, 10015191, 10016275, , , , , , , , , , , , , , , , , 
16, 16, 1100, 2184, 3268, 4352, 5436, 6520, 7604, 8688, 9772, 10856, 11940, 13024, 14108, 15192, 16276, 17360, , , , , , , , , , , , , , , , 10000016, 10001100, 10002184, 10003268, 10004352, 10005436, 10006520, 10007604, 10008688, 10009772, 10010856, 10011940, 10013024, 10014108, 10015192, 10016276, 10017360, , , , , , , , , , , , , , , , 
17, 17, 1101, 2185, 3269, 4353, 5437, 6521, 7605, 8689, 9773, 10857, 11941, 13025, 14109, 15193, 16277, 17361, 18445, , , , , , , , , , , , , , , 10000017, 10001101, 10002185, 10003269, 10004353, 10005437, 10006521, 10007605, 10008689, 10009773, 10010857, 10011941, 10013025, 10014109, 10015193, 10016277, 10017361, 10018445, , , , , , , , , , , , , , , 
18, 18, 1102, 2186, 3270, 4354, 5438, 6522, 7606, 8690, 9774, 10858, 11942, 13026, 14110, 15194, 16278, 17362, 18446, 19530, , , , , , , , , , , , , , 10000018, 10001102, 10002186, 10003270, 10004354, 10005438, 10006522, 10007606, 10008690, 10009774, 10010858, 10011942, 10013026, 10014110, 10015194, 10016278, 10017362, 10018446, 10019530, , , , , , , , , , , , , , 
19, 19, 1103, 2187, 3271, 4355, 5439, 6523, 7607, 8691, 9775, 10859, 11943, 13027, 14111, 15195, 16279, 17363, 18447, 19531, 20615, , , , , , , , , , , , , 10000019, 10001103, 10002187, 10003271, 10004355, 10005439, 10006523, 10007607, 10008691, 10009775, 10010859, 10011943, 10013027, 10014111, 10015195, 10016279, 10017363, 10018447, 10019531, 10020615, , , , , , , , , , , , , 
20, 20, 1104, 2188, 3272, 4356, 5440, 6524, 7608, 8692, 9776, 10860, 11944, 13028, 14112, 15196, 16280, 17364, 18448, 19532, 20616, 21700, , , , , , , , , , , , 10000020, 10001104, 10002188, 10003272, 10004356, 10005440, 10006524, 10007608, 10008692, 10009776, 10010860, 10011944, 10013028, 10014112, 10015196, 10016280, 10017364, 10018448, 10019532, 10020616, 10021700, , , , , , , , , , , , 
21, 21, 1105, 2189, 3273, 4357, 5441, 6525, 7609, 8693, 9777, 10861, 11945, 13029, 14113, 15197, 16281, 17365, 18449, 19533, 20617, 21701, 22785, , , , , , , , , , , 10000021, 10001105, 10002189, 10003273, 10004357, 10005441, 10006525, 10007609, 10008693, 10009777, 10010861, 10011945, 10013029, 10014113, 10015197, 10016281, 10017365, 10018449, 10019533, 10020617, 10021701, 10022785, , , , , , , , , , , 
22, 22, 1106, 2190, 3274, 4358, 5442, 6526, 7610, 8694, 9778, 10862, 11946, 13030, 14114, 15198, 16282, 17366, 18450, 19534, 20618, 21702, 22786, 23870, , , , , , , , , , 10000022, 10001106, 10002190, 10003274, 10004358, 10005442, 10006526, 10007610, 10008694, 10009778, 10010862, 10011946, 10013030, 10014114, 10015198, 10016282, 10017366, 10018450, 10019534, 10020618, 10021702, 10022786, 10023870, , , , , , , , , , 
23, 23, 1107, 2191, 3275, 4359, 5443, 6527, 7611, 8695, 9779, 10863, 11947, 13031, 14115, 15199, 16283, 17367, 18451, 19535, 20619, 21703, 22787, 23871, 24955, , , , , , , , , 10000023, 10001107, 10002191, 10003275, 10004359, 10005443, 10006527, 10007611, 10008695, 10009779, 10010863, 10011947, 10013031, 10014115, 10015199, 10016283, 10017367, 10018451, 10019535, 10020619, 10021703, 10022787, 10023871, 10024955, , , , , , , , , 
24, 24, 1108, 2192, 3276, 4360, 5444, 6528, 7612, 8696, 9780, 10864, 11948, 13032, 14116, 15200, 16284, 17368, 18452, 19536, 20620, 21704, 22788, 23872, 24956, 26040, , , , , , , , 10000024, 10001108, 10002192, 10003276, 10004360, 10005444, 10006528, 10007612, 10008696, 10009780, 10010864, 10011948, 10013032, 10014116, 10015200, 10016284, 10017368, 10018452, 10019536, 10020620, 10021704, 10022788, 10023872, 10024956, 10026040, , , , , , , , 
25, 25, 1109, 2193, 3277, 4361, 5445, 6529, 7613, 8697, 9781, 10865, 11949, 13033, 14117, 15201, 16285, 17369, 18453, 19537, 20621, 21705, 22789, 23873, 24957, 26041, 27125, , , , , , , 10000025, 10001109, 10002193, 10003277, 10004361, 10005445, 10006529, 10007613, 10008697, 10009781, 10010865, 10011949, 10013033, 10014117, 10015201, 10016285, 10017369, 10018453, 10019537, 10020621, 10021705, 10022789, 10023873, 10024957, 10026041, 10027125, , , , , , , 
26, 26, 1110, 2194, 3278, 4362, 5446, 6530, 7614, 8698, 9782, 10866, 11950, 13034, 14118, 15202, 16286, 17370, 18454, 19538, 20622, 21706, 22790, 23874, 24958, 26042, 27126, 28210, , , , , , 10000026, 10001110, 10002194, 10003278, 10004362, 10005446, 10006530, 10007614, 10008698, 10009782, 10010866, 10011950, 10013034, 10014118, 10015202, 10016286, 10017370, 10018454, 10019538, 10020622, 10021706, 10022790, 10023874, 10024958, 10026042, 10027126, 10028210, , , , , , 
27, 27, 1111, 2195, 3279, 4363, 5447, 6531, 7615, 8699, 9783, 10867, 11951, 13035, 14119, 15203, 16287, 17371, 18455, 19539, 20623, 21707, 22791, 23875, 24959, 26043, 27127, 28211, 29295, , , , , 10000027, 10001111, 10002195, 10003279, 10004363, 10005447, 10006531, 10007615, 10008699, 10009783, 10010867, 10011951, 10013035, 10014119, 10015203, 10016287, 10017371, 10018455, 10019539, 10020623, 10021707, 10022791, 10023875, 10024959, 10026043, 10027127, 10028211, 10029295, , , , , 
28, 28, 1112, 2196, 3280, 4364, 5448, 6532, 7616, 8700, 9784, 10868, 11952, 13036, 14120, 15204, 16288, 17372, 18456, 19540, 20624, 21708, 22792, 23876, 24960, 26044, 27128, 28212, 29296, 30380, , , , 10000028, 10001112, 10002196, 10003280, 10004364, 10005448, 10006532, 10007616, 10008700, 10009784, 10010868, 10011952, 10013036, 10014120, 10015204, 10016288, 10017372, 10018456, 10019540, 10020624, 10021708, 10022792, 10023876, 10024960, 10026044, 10027128, 10028212, 10029296, 10030380, , , , 
29, 29, 1113, 2197, 3281, 4365, 5449, 6533, 7617, 8701, 9785, 10869, 11953, 13037, 14121, 15205, 16289, 17373, 18457, 19541, 20625, 21709, 22793, 23877, 24961, 26045, 27129, 28213, 29297, 30381, 31465, , , 10000029, 10001113, 10002197, 10003281, 10004365, 10005449, 10006533, 10007617, 10008701, 10009785, 10010869, 10011953, 10013037, 10014121, 10015205, 10016289, 10017373, 10018457, 10019541, 10020625, 10021709, 10022793, 10023877, 10024961, 10026045, 10027129, 10028213, 10029297, 10030381, 10031465, , , 
30, 30, 1114, 2198, 3282, 4366, 5450, 6534, 7618, 8702, 9786, 10870, 11954, 13038, 14122, 15206, 16290, 17374, 18458, 19542, 20626, 21710, 22794, 23878, 24962, 26046, 27130, 28214, 29298, 30382, 31466, 32550, , 10000030, 10001114, 10002198, 10003282, 10004366, 10005450, 10006534, 10007618, 10008702, 10009786, 10010870, 10011954, 10013038, 10014122, 10015206, 10016290, 10017374, 10018458, 10019542, 10020626, 10021710, 10022794, 10023878, 10024962, 10026046, 10027130, 10028214, 10029298, 10030382, 10031466, 10032550, , 
31, 31, 1115, 2199, 3283, 4367, 5451, 6535, 7619, 8703, 9787, 10871, 11955, 13039, 14123, 15207, 16291, 17375, 18459, 19543, 20627, 21711, 22795, 23879, 24963, 26047, 27131, 28215, 29299, 30383, 31467, 32551, 33635, 10000031, 10001115, 10002199, 10003283, 10004367, 10005451, 10006535, 10007619, 10008703, 10009787, 10010871, 10011955, 10013039, 10014123, 10015207, 10016291, 10017375, 10018459, 10019543, 10020627, 10021711, 10022795, 10023879, 10024963, 10026047, 10027131, 10028215, 10029299, 10030383, 10031467, 10032551, 10033635, 
32, 32, 1116, 2200, 3284, 4368, 5452, 6536, 7620, 8704, 9788, 10872, 11956, 13040, 14124, 15208, 16292, 17376, 18460, 19544, 20628, 21712, 22796, 23880, 24964, 26048, 27132, 28216, 29300, 30384, 31468, 32552, 33636, 10000032, 10001116, 10002200, 10003284, 10004368, 10005452, 10006536, 10007620, 10008704, 10009788, 10010872, 10011956, 10013040, 10014124, 10015208, 10016292, 10017376, 10018460, 10019544, 10020628, 10021712, 10022796, 10023880, 10024964, 10026048, 10027132, 10028216, 10029300, 10030384, 10031468, 10032552, 10033636, 
33, 33, 1117, 2201, 3285, 4369, 5453, 6537, 7621, 8705, 9789, 10873, 11957, 13041, 14125, 15209, 16293, 17377, 18461, 19545, 20629, 21713, 22797, 23881, 24965, 26049, 27133, 28217, 29301, 30385, 31469, 32553, 33637, 10000033, 10001117, 10002201, 10003285, 10004369, 10005453, 10006537, 10007621, 10008705, 10009789, 10010873, 10011957, 10013041, 10014125, 10015209, 10016293, 10017377, 10018461, 10019545, 10020629, 10021713, 10022797, 10023881, 10024965, 10026049, 10027133, 10028217, 10029301, 10030385, 10031469, 10032553, 10033637, 
34, 34, 1118, 2202, 3286, 4370, 5454, 6538, 7622, 8706, 9790, 10874, 11958, 13042, 14126, 15210, 16294, 17378, 18462, 19546, 20630, 21714, 22798, 23882, 24966, 26050, 27134, 28218, 29302, 30386, 31470, 32554, 33638, 10000034, 10001118, 10002202, 10003286, 10004370, 10005454, 10006538, 10007622, 10008706, 10009790, 10010874, 10011958, 10013042, 10014126, 10015210, 10016294, 10017378, 10018462, 10019546, 10020630, 10021714, 10022798, 10023882, 10024966, 10026050, 10027134, 10028218, 10029302, 10030386, 10031470, 10032554, 10033638, 
35, 35, 1119, 2203, 3287, 4371, 5455, 6539, 7623, 8707, 9791, 10875, 11959, 13043, 14127, 15211, 16295, 17379, 18463, 19547, 20631, 21715, 22799, 23883, 24967, 26051, 27135, 28219, 29303, 30387, 31471, 32555, 33639, 10000035, 10001119, 10002203, 10003287, 10004371, 10005455, 10006539, 10007623, 10008707, 10009791, 10010875, 10011959, 10013043, 10014127, 10015211, 10016295, 10017379, 10018463, 10019547, 10020631, 10021715, 10022799, 10023883, 10024967, 10026051, 10027135, 10028219, 10029303, 10030387, 10031471, 10032555, 10033639, 
36, 36, 1120, 2204, 3288, 4372, 5456, 6540, 7624, 8708, 9792, 10876, 11960, 13044, 14128, 15212, 16296, 17380, 18464, 19548, 20632, 21716, 22800, 23884, 24968, 26052, 27136, 28220, 29304, 30388, 31472, 32556, 33640, 10000036, 10001120, 10002204, 10003288, 10004372, 10005456, 10006540, 10007624, 10008708, 10009792, 10010876, 10011960, 10013044, 10014128, 10015212, 10016296, 10017380, 10018464, 10019548, 10020632, 10021716, 10022800, 10023884, 10024968, 10026052, 10027136, 10028220, 10029304, 10030388, 10031472, 10032556, 10033640, 
