0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 10000000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1, 1, 256, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 10000001, 10000009, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2, 2, 257, 512, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 10000002, 10000010, 10000018, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3, 2560, 258, 513, 768, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 10000003, 10000011, 10000019, 10000027, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4, 2561, 2816, 514, 769, 1024, , , , , , , , , , , , , , , , , , , , , , , , , , , , 10000004, 10000012, 10000020, 10000028, 10000036, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5, 2562, 2817, 3072, 770, 1025, 1280, , , , , , , , , , , , , , , , , , , , , , , , , , , 10000005, 10000013, 10000021, 10000029, 10000037, 10000045, , , , , , , , , , , , , , , , , , , , , , , , , , , 
6, 5120, 2818, 3073, 3328, 1026, 1281, 1536, , , , , , , , , , , , , , , , , , , , , , , , , , 10000006, 10000014, 10000022, 10000030, 10000038, 10000046, 10000054, , , , , , , , , , , , , , , , , , , , , , , , , , 
7, 5121, 5376, 3074, 3329, 3584, 1282, 1537, 1792, , , , , , , , , , , , , , , , , , , , , , , , , 10000007, 10000015, 10000023, 10000031, 10000039, 10000047, 10000055, 10000063, , , , , , , , , , , , , , , , , , , , , , , , , 
8, 5122, 5377, 5632, 3330, 3585, 3840, 1538, 1793, 2560, , , , , , , , , , , , , , , , , , , , , , , , 10000008, 10000016, 10000024, 10000032, 10000040, 10000048, 10000056, 10000064, 10000072, , , , , , , , , , , , , , , , , , , , , , , , 
9, 10240, 5378, 5633, 5888, 3586, 3841, 4096, 1794, 2561, 2816, , , , , , , , , , , , , , , , , , , , , , , 10000000, 10000017, 10000025, 10000033, 10000041, 10000049, 10000057, 10000065, 10000073, 10000081, , , , , , , , , , , , , , , , , , , , , , , 
10, 10241, 10496, 5634, 5889, 6144, 3842, 4097, 4352, 2562, 2817, 3072, , , , , , , , , , , , , , , , , , , , , , 10000001, 10000009, 10000026, 10000034, 10000042, 10000050, 10000058, 10000066, 10000074, 10000082, 10000090, , , , , , , , , , , , , , , , , , , , , , 
11, 10242, 10497, 10752, 5890, 6145, 6400, 4098, 4353, 5120, 2818, 3073, 3328, , , , , , , , , , , , , , , , , , , , , 10000002, 10000010, 10000018, 10000035, 10000043, 10000051, 10000059, 10000067, 10000075, 10000083, 10000091, 10000099, , , , , , , , , , , , , , , , , , , , , 
12, 12800, 10498, 10753, 11008, 6146, 6401, 6656, 4354, 5121, 5376, 3074, 3329, 3584, , , , , , , , , , , , , , , , , , , , 10000003, 10000011, 10000019, 10000027, 10000044, 10000052, 10000060, 10000068, 10000076, 10000084, 10000092, 10000100, 10000108, , , , , , , , , , , , , , , , , , , , 
13, 12801, 13056, 10754, 11009, 11264, 6402, 6657, 6912, 5122, 5377, 5632, 3330, 3585, 3840, , , , , , , , , , , , , , , , , , , 10000004, 10000012, 10000020, 10000028, 10000036, 10000053, 10000061, 10000069, 10000077, 10000085, 10000093, 10000101, 10000109, 10000117, , , , , , , , , , , , , , , , , , , 
14, 12802, 13057, 13312, 11010, 11265, 11520, 6658, 6913, 7680, 5378, 5633, 5888, 3586, 3841, 4096, , , , , , , , , , , , , , , , , , 10000005, 10000013, 10000021, 10000029, 10000037, 10000045, 10000062, 10000070, 10000078, 10000086, 10000094, 10000102, 10000110, 10000118, 10000126, , , , , , , , , , , , , , , , , , 
15, 15360, 13058, 13313, 13568, 11266, 11521, 11776, 6914, 7681, 7936, 5634, 5889, 6144, 3842, 4097, 4352, , , , , , , , , , , , , , , , , 10000006, 10000014, 10000022, 10000030, 10000038, 10000046, 10000054, 10000071, 10000079, 10000087, 10000095, 10000103, 10000111, 10000119, 10000127, 10000135, , , , , , , , , , , , , , , , , 
16, 15361, 15616, 13314, 13569, 13824, 11522, 11777, 12032, 7682, 7937, 8192, 5890, 6145, 6400, 4098, 4353, 5120, , , , , , , , , , , , , , , , 10000007, 10000015, 10000023, 10000031, 10000039, 10000047, 10000055, 10000063, 10000080, 10000088, 10000096, 10000104, 10000112, 10000120, 10000128, 10000136, 10000144, , , , , , , , , , , , , , , , 
17, 15362, 15617, 15872, 13570, 13825, 14080, 11778, 12033, 12800, 7938, 8193, 8448, 6146, 6401, 6656, 4354, 5121, 5376, , , , , , , , , , , , , , , 10000008, 10000016, 10000024, 10000032, 10000040, 10000048, 10000056, 10000064, 10000072, 10000089, 10000097, 10000105, 10000113, 10000121, 10000129, 10000137, 10000145, 10000153, , , , , , , , , , , , , , , 
18, 0, 15618, 15873, 16128, 13826, 14081, 14336, 12034, 12801, 13056, 8194, 8449, 8704, 6402, 6657, 6912, 5122, 5377, 5632, , , , , , , , , , , , , , 10000288, 10000017, 10000025, 10000033, 10000041, 10000049, 10000057, 10000065, 10000073, 10000081, 10000098, 10000106, 10000114, 10000122, 10000130, 10000138, 10000146, 10000154, 10000162, , , , , , , , , , , , , , 
19, 1, 256, 15874, 16129, 16384, 14082, 14337, 14592, 12802, 13057, 13312, 8450, 8705, 8960, 6658, 6913, 7680, 5378, 5633, 5888, , , , , , , , , , , , , 10000289, 10000297, 10000026, 10000034, 10000042, 10000050, 10000058, 10000066, 10000074, 10000082, 10000090, 10000107, 10000115, 10000123, 10000131, 10000139, 10000147, 10000155, 10000163, 10000171, , , , , , , , , , , , , 
20, 2, 257, 512, 16130, 16385, 16640, 14338, 14593, 15360, 13058, 13313, 13568, 8706, 8961, 9216, 6914, 7681, 7936, 5634, 5889, 6144, , , , , , , , , , , , 10000290, 10000298, 10000306, 10000035, 10000043, 10000051, 10000059, 10000067, 10000075, 10000083, 10000091, 10000099, 10000116, 10000124, 10000132, 10000140, 10000148, 10000156, 10000164, 10000172, 10000180, , , , , , , , , , , , 
21, 2560, 258, 513, 768, 16386, 16641, 16896, 14594, 15361, 15616, 13314, 13569, 13824, 8962, 9217, 9472, 7682, 7937, 8192, 5890, 6145, 6400, , , , , , , , , , , 10000291, 10000299, 10000307, 10000315, 10000044, 10000052, 10000060, 10000068, 10000076, 10000084, 10000092, 10000100, 10000108, 10000125, 10000133, 10000141, 10000149, 10000157, 10000165, 10000173, 10000181, 10000189, , , , , , , , , , , 
