0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 10000000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1, 1, 128, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 10000001, 10000009, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2, 2, 129, 256, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 10000002, 10000010, 10000018, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3, 2304, 130, 257, 384, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 10000003, 10000011, 10000019, 10000027, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4, 2305, 2432, 258, 385, 512, , , , , , , , , , , , , , , , , , , , , , , , , , , , 10000004, 10000012, 10000020, 10000028, 10000036, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5, 2306, 2433, 2560, 386, 513, 640, , , , , , , , , , , , , , , , , , , , , , , , , , , 10000005, 10000013, 10000021, 10000029, 10000037, 10000045, , , , , , , , , , , , , , , , , , , , , , , , , , , 
6, 4608, 2434, 2561, 2688, 514, 641, 768, , , , , , , , , , , , , , , , , , , , , , , , , , 10000006, 10000014, 10000022, 10000030, 10000038, 10000046, 10000054, , , , , , , , , , , , , , , , , , , , , , , , , , 
7, 4609, 4736, 2562, 2689, 2816, 642, 769, 896, , , , , , , , , , , , , , , , , , , , , , , , , 10000007, 10000015, 10000023, 10000031, 10000039, 10000047, 10000055, 10000063, , , , , , , , , , , , , , , , , , , , , , , , , 
8, 4610, 4737, 4864, 2690, 2817, 2944, 770, 897, 1024, , , , , , , , , , , , , , , , , , , , , , , , 10000008, 10000016, 10000024, 10000032, 10000040, 10000048, 10000056, 10000064, 10000072, , , , , , , , , , , , , , , , , , , , , , , , 
9, 4608, 4738, 4865, 4992, 2818, 2945, 3072, 898, 1025, 1152, , , , , , , , , , , , , , , , , , , , , , , 10000000, 10000017, 10000025, 10000033, 10000041, 10000049, 10000057, 10000065, 10000073, 10000081, , , , , , , , , , , , , , , , , , , , , , , 
10, 4609, 4736, 4866, 4993, 5120, 2946, 3073, 3200, 1026, 1153, 1280, , , , , , , , , , , , , , , , , , , , , , 10000001, 10000009, 10000026, 10000034, 10000042, 10000050, 10000058, 10000066, 10000074, 10000082, 10000090, , , , , , , , , , , , , , , , , , , , , , 
11, 4610, 4737, 4864, 4994, 5121, 5248, 3074, 3201, 3328, 1154, 1281, 1408, , , , , , , , , , , , , , , , , , , , , 10000002, 10000010, 10000018, 10000035, 10000043, 10000051, 10000059, 10000067, 10000075, 10000083, 10000091, 10000099, , , , , , , , , , , , , , , , , , , , , 
12, 6912, 4738, 4865, 4992, 5122, 5249, 5376, 3202, 3329, 3456, 1282, 1409, 1536, , , , , , , , , , , , , , , , , , , , 10000003, 10000011, 10000019, 10000027, 10000044, 10000052, 10000060, 10000068, 10000076, 10000084, 10000092, 10000100, 10000108, , , , , , , , , , , , , , , , , , , , 
13, 6913, 7040, 4866, 4993, 5120, 5250, 5377, 5504, 3330, 3457, 3584, 1410, 1537, 1664, , , , , , , , , , , , , , , , , , , 10000004, 10000012, 10000020, 10000028, 10000036, 10000053, 10000061, 10000069, 10000077, 10000085, 10000093, 10000101, 10000109, 10000117, , , , , , , , , , , , , , , , , , , 
14, 6914, 7041, 7168, 4994, 5121, 5248, 5378, 5505, 5632, 3458, 3585, 3712, 1538, 1665, 1792, , , , , , , , , , , , , , , , , , 10000005, 10000013, 10000021, 10000029, 10000037, 10000045, 10000062, 10000070, 10000078, 10000086, 10000094, 10000102, 10000110, 10000118, 10000126, , , , , , , , , , , , , , , , , , 
15, 9216, 7042, 7169, 7296, 5122, 5249, 5376, 5506, 5633, 5760, 3586, 3713, 3840, 1666, 1793, 1920, , , , , , , , , , , , , , , , , 10000006, 10000014, 10000022, 10000030, 10000038, 10000046, 10000054, 10000071, 10000079, 10000087, 10000095, 10000103, 10000111, 10000119, 10000127, 10000135, , , , , , , , , , , , , , , , , 
16, 9217, 9344, 7170, 7297, 7424, 5250, 5377, 5504, 5634, 5761, 5888, 3714, 3841, 3968, 1794, 1921, 2304, , , , , , , , , , , , , , , , 10000007, 10000015, 10000023, 10000031, 10000039, 10000047, 10000055, 10000063, 10000080, 10000088, 10000096, 10000104, 10000112, 10000120, 10000128, 10000136, 10000144, , , , , , , , , , , , , , , , 
17, 9218, 9345, 9472, 7298, 7425, 7552, 5378, 5505, 5632, 5762, 5889, 6016, 3842, 3969, 4096, 1922, 2305, 2432, , , , , , , , , , , , , , , 10000008, 10000016, 10000024, 10000032, 10000040, 10000048, 10000056, 10000064, 10000072, 10000089, 10000097, 10000105, 10000113, 10000121, 10000129, 10000137, 10000145, 10000153, , , , , , , , , , , , , , , 
18, 9216, 9346, 9473, 9600, 7426, 7553, 7680, 5506, 5633, 5760, 5890, 6017, 6144, 3970, 4097, 4224, 2306, 2433, 2560, , , , , , , , , , , , , , 10000000, 10000017, 10000025, 10000033, 10000041, 10000049, 10000057, 10000065, 10000073, 10000081, 10000098, 10000106, 10000114, 10000122, 10000130, 10000138, 10000146, 10000154, 10000162, , , , , , , , , , , , , , 
19, 9217, 9344, 9474, 9601, 9728, 7554, 7681, 7808, 5634, 5761, 5888, 6018, 6145, 6272, 4098, 4225, 4608, 2434, 2561, 2688, , , , , , , , , , , , , 10000001, 10000009, 10000026, 10000034, 10000042, 10000050, 10000058, 10000066, 10000074, 10000082, 10000090, 10000107, 10000115, 10000123, 10000131, 10000139, 10000147, 10000155, 10000163, 10000171, , , , , , , , , , , , , 
20, 9218, 9345, 9472, 9602, 9729, 9856, 7682, 7809, 7936, 5762, 5889, 6016, 6146, 6273, 6400, 4226, 4609, 4736, 2562, 2689, 2816, , , , , , , , , , , , 10000002, 10000010, 10000018, 10000035, 10000043, 10000051, 10000059, 10000067, 10000075, 10000083, 10000091, 10000099, 10000116, 10000124, 10000132, 10000140, 10000148, 10000156, 10000164, 10000172, 10000180, , , , , , , , , , , , 
21, 11520, 9346, 9473, 9600, 9730, 9857, 9984, 7810, 7937, 8064, 5890, 6017, 6144, 6274, 6401, 6528, 4610, 4737, 4864, 2690, 2817, 2944, , , , , , , , , , , 10000003, 10000011, 10000019, 10000027, 10000044, 10000052, 10000060, 10000068, 10000076, 10000084, 10000092, 10000100, 10000108, 10000125, 10000133, 10000141, 10000149, 10000157, 10000165, 10000173, 10000181, 10000189, , , , , , , , , , , 
22, 11521, 11648, 9474, 9601, 9728, 9858, 9985, 10112, 7938, 8065, 8192, 6018, 6145, 6272, 6402, 6529, 6912, 4738, 4865, 4992, 2818, 2945, 3072, , , , , , , , , , 10000004, 10000012, 10000020, 10000028, 10000036, 10000053, 10000061, 10000069, 10000077, 10000085, 10000093, 10000101, 10000109, 10000117, 10000134, 10000142, 10000150, 10000158, 10000166, 10000174, 10000182, 10000190, 10000198, , , , , , , , , , 
23, 11522, 11649, 11776, 9602, 9729, 9856, 9986, 10113, 10240, 8066, 8193, 8320, 6146, 6273, 6400, 6530, 6913, 7040, 4866, 4993, 5120, 2946, 3073, 3200, , , , , , , , , 10000005, 10000013, 10000021, 10000029, 10000037, 10000045, 10000062, 10000070, 10000078, 10000086, 10000094, 10000102, 10000110, 10000118, 10000126, 10000143, 10000151, 10000159, 10000167, 10000175, 10000183, 10000191, 10000199, 10000207, , , , , , , , , 
24, 13824, 11650, 11777, 11904, 9730, 9857, 9984, 10114, 10241, 10368, 8194, 8321, 8448, 6274, 6401, 6528, 6914, 7041, 7168, 4994, 5121, 5248, 3074, 3201, 3328, , , , , , , , 10000006, 10000014, 10000022, 10000030, 10000038, 10000046, 10000054, 10000071, 10000079, 10000087, 10000095, 10000103, 10000111, 10000119, 10000127, 10000135, 10000152, 10000160, 10000168, 10000176, 10000184, 10000192, 10000200, 10000208, 10000216, , , , , , , , 
25, 13825, 13952, 11778, 11905, 12032, 9858, 9985, 10112, 10242, 10369, 10496, 8322, 8449, 8576, 6402, 6529, 6912, 7042, 7169, 7296, 5122, 5249, 5376, 3202, 3329, 3456, , , , , , , 10000007, 10000015, 10000023, 10000031, 10000039, 10000047, 10000055, 10000063, 10000080, 10000088, 10000096, 10000104, 10000112, 10000120, 10000128, 10000136, 10000144, 10000161, 10000169, 10000177, 10000185, 10000193, 10000201, 10000209, 10000217, 10000225, , , , , , , 
26, 13826, 13953, 14080, 11906, 12033, 12160, 9986, 10113, 10240, 10370, 10497, 10624, 8450, 8577, 8704, 6530, 6913, 7040, 7170, 7297, 7424, 5250, 5377, 5504, 3330, 3457, 3584, , , , , , 10000008, 10000016, 10000024, 10000032, 10000040, 10000048, 10000056, 10000064, 10000072, 10000089, 10000097, 10000105, 10000113, 10000121, 10000129, 10000137, 10000145, 10000153, 10000170, 10000178, 10000186, 10000194, 10000202, 10000210, 10000218, 10000226, 10000234, , , , , , 
27, 13824, 13954, 14081, 14208, 12034, 12161, 12288, 10114, 10241, 10368, 10498, 10625, 10752, 8578, 8705, 8832, 6914, 7041, 7168, 7298, 7425, 7552, 5378, 5505, 5632, 3458, 3585, 3712, , , , , 10000000, 10000017, 10000025, 10000033, 10000041, 10000049, 10000057, 10000065, 10000073, 10000081, 10000098, 10000106, 10000114, 10000122, 10000130, 10000138, 10000146, 10000154, 10000162, 10000179, 10000187, 10000195, 10000203, 10000211, 10000219, 10000227, 10000235, 10000243, , , , , 
28, 13825, 13952, 14082, 14209, 14336, 12162, 12289, 12416, 10242, 10369, 10496, 10626, 10753, 10880, 8706, 8833, 9216, 7042, 7169, 7296, 7426, 7553, 7680, 5506, 5633, 5760, 3586, 3713, 3840, , , , 10000001, 10000009, 10000026, 10000034, 10000042, 10000050, 10000058, 10000066, 10000074, 10000082, 10000090, 10000107, 10000115, 10000123, 10000131, 10000139, 10000147, 10000155, 10000163, 10000171, 10000188, 10000196, 10000204, 10000212, 10000220, 10000228, 10000236, 10000244, 10000252, , , , 
29, 13826, 13953, 14080, 14210, 14337, 14464, 12290, 12417, 12544, 10370, 10497, 10624, 10754, 10881, 11008, 8834, 9217, 9344, 7170, 7297, 7424, 7554, 7681, 7808, 5634, 5761, 5888, 3714, 3841, 3968, , , 10000002, 10000010, 10000018, 10000035, 10000043, 10000051, 10000059, 10000067, 10000075, 10000083, 10000091, 10000099, 10000116, 10000124, 10000132, 10000140, 10000148, 10000156, 10000164, 10000172, 10000180, 10000197, 10000205, 10000213, 10000221, 10000229, 10000237, 10000245, 10000253, 10000261, , , 
30, 16128, 13954, 14081, 14208, 14338, 14465, 14592, 12418, 12545, 12672, 10498, 10625, 10752, 10882, 11009, 11136, 9218, 9345, 9472, 7298, 7425, 7552, 7682, 7809, 7936, 5762, 5889, 6016, 3842, 3969, 4096, , 10000003, 10000011, 10000019, 10000027, 10000044, 10000052, 10000060, 10000068, 10000076, 10000084, 10000092, 10000100, 10000108, 10000125, 10000133, 10000141, 10000149, 10000157, 10000165, 10000173, 10000181, 10000189, 10000206, 10000214, 10000222, 10000230, 10000238, 10000246, 10000254, 10000262, 10000270, , 
31, 16129, 16256, 14082, 14209, 14336, 14466, 14593, 14720, 12546, 12673, 12800, 10626, 10753, 10880, 11010, 11137, 11520, 9346, 9473, 9600, 7426, 7553, 7680, 7810, 7937, 8064, 5890, 6017, 6144, 3970, 4097, 4224, 10000004, 10000012, 10000020, 10000028, 10000036, 10000053, 10000061, 10000069, 10000077, 10000085, 10000093, 10000101, 10000109, 10000117, 10000134, 10000142, 10000150, 10000158, 10000166, 10000174, 10000182, 10000190, 10000198, 10000215, 10000223, 10000231, 10000239, 10000247, 10000255, 10000263, 10000271, 10000279, 
