-24, 0.0, 1.0, 2.0, 512.0, 513.0, 514.0, 5120.0, 5121.0, 5122.0, 1536.0, 
-23, 1537.0, 1538.0, 3970.0, 4480.0, 3969.0, 8448.0, 8449.0, 12417.0, 4481.0, 8450.0, 
-22, 12418.0, 7938.0, 4482.0, 8960.0, 8961.0, 8962.0, 12416.0, 9472.0, 9473.0, 9474.0, 
-21, 5506.0, 6016.0, 2048.0, 6017.0, 2049.0, 6018.0, 10496.0, 2050.0, 6528.0, 10497.0, 
-20, 2560.0, 6529.0, 10498.0, 2561.0, 6530.0, 11008.0, 2562.0, 7040.0, 11009.0, 3072.0, 
-19, 7041.0, 11010.0, 3073.0, 7042.0, 11520.0, 3074.0, 11521.0, 11522.0, 12032.0, 8064.0, 
-18, 12033.0, 128.0, 129.0, 130.0, 640.0, 641.0, 642.0, 5248.0, 5249.0, 5250.0, 
-17, 1664.0, 1665.0, 1666.0, 4096.0, 4097.0, 4098.0, 8066.0, 8576.0, 4608.0, 8065.0, 
-16, 8577.0, 4609.0, 8578.0, 4610.0, 12034.0, 9088.0, 9089.0, 9090.0, 9600.0, 5632.0, 
-15, 9601.0, 5633.0, 9602.0, 5634.0, 2176.0, 2177.0, 10624.0, 2178.0, 6656.0, 10625.0, 
-14, 2688.0, 6657.0, 10626.0, 2689.0, 6658.0, 11136.0, 2690.0, 7168.0, 11137.0, 3200.0, 
-13, 7169.0, 11138.0, 3201.0, 7170.0, 11648.0, 3202.0, 7680.0, 11649.0, 7681.0, 11650.0, 
-12, 7682.0, 12160.0, 256.0, 1280.0, 257.0, 1281.0, 258.0, 768.0, 769.0, 770.0, 
-11, 5376.0, 5377.0, 1282.0, 5378.0, 4224.0, 4225.0, 8192.0, 4226.0, 8194.0, 4736.0, 
-10, 12161.0, 4737.0, 4738.0, 9216.0, 9217.0, 8193.0, 9218.0, 12162.0, 9728.0, 5760.0, 
-9, 9729.0, 1792.0, 5761.0, 9730.0, 1793.0, 5762.0, 10240.0, 1794.0, 10241.0, 10242.0, 
-8, 10752.0, 6784.0, 10753.0, 2816.0, 6785.0, 10754.0, 2817.0, 6786.0, 2818.0, 7296.0, 
-7, 3328.0, 7297.0, 3329.0, 7298.0, 11776.0, 3330.0, 7808.0, 11777.0, 3840.0, 7809.0, 
-6, 11778.0, 3841.0, 7810.0, 384.0, 385.0, 386.0, 896.0, 897.0, 898.0, 1408.0, 
-5, 5504.0, 1409.0, 1410.0, 5505.0, 1922.0, 3842.0, 4352.0, 4353.0, 8321.0, 8322.0, 
-4, 12290.0, 12288.0, 4354.0, 8320.0, 9344.0, 9345.0, 12289.0, 9346.0, 9856.0, 5888.0, 
-3, 9857.0, 1920.0, 5889.0, 9858.0, 1921.0, 5890.0, 10368.0, 6400.0, 10369.0, 6401.0, 
-2, 10370.0, 6402.0, 10880.0, 6912.0, 10881.0, 2944.0, 6913.0, 10882.0, 2945.0, 6914.0, 
-1, 2946.0, 3456.0, 3457.0, 11904.0, 3458.0, 7936.0, 11905.0, 3968.0, 7937.0, 11906.0, 
