0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 10000000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1, 1, 55, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 10000001, 10000009, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2, 2, 56, 110, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 10000002, 10000010, 10000018, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3, 1870, 57, 111, 165, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 10000003, 10000011, 10000019, 10000027, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4, 1871, 1925, 112, 166, 220, , , , , , , , , , , , , , , , , , , , , , , , , , , , 10000004, 10000012, 10000020, 10000028, 10000036, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5, 1872, 1926, 1980, 167, 221, 275, , , , , , , , , , , , , , , , , , , , , , , , , , , 10000005, 10000013, 10000021, 10000029, 10000037, 10000045, , , , , , , , , , , , , , , , , , , , , , , , , , , 
6, 3740, 1927, 1981, 2035, 222, 276, 330, , , , , , , , , , , , , , , , , , , , , , , , , , 10000006, 10000014, 10000022, 10000030, 10000038, 10000046, 10000054, , , , , , , , , , , , , , , , , , , , , , , , , , 
7, 3741, 3795, 1982, 2036, 2090, 277, 331, 385, , , , , , , , , , , , , , , , , , , , , , , , , 10000007, 10000015, 10000023, 10000031, 10000039, 10000047, 10000055, 10000063, , , , , , , , , , , , , , , , , , , , , , , , , 
8, 3742, 3796, 3850, 2037, 2091, 2145, 332, 386, 440, , , , , , , , , , , , , , , , , , , , , , , , 10000008, 10000016, 10000024, 10000032, 10000040, 10000048, 10000056, 10000064, 10000072, , , , , , , , , , , , , , , , , , , , , , , , 
9, 1870, 3797, 3851, 3905, 2092, 2146, 2200, 387, 441, 495, , , , , , , , , , , , , , , , , , , , , , , 10000000, 10000017, 10000025, 10000033, 10000041, 10000049, 10000057, 10000065, 10000073, 10000081, , , , , , , , , , , , , , , , , , , , , , , 
10, 1871, 1925, 3852, 3906, 3960, 2147, 2201, 2255, 442, 496, 550, , , , , , , , , , , , , , , , , , , , , , 10000001, 10000009, 10000026, 10000034, 10000042, 10000050, 10000058, 10000066, 10000074, 10000082, 10000090, , , , , , , , , , , , , , , , , , , , , , 
11, 1872, 1926, 1980, 3907, 3961, 4015, 2202, 2256, 2310, 497, 551, 605, , , , , , , , , , , , , , , , , , , , , 10000002, 10000010, 10000018, 10000035, 10000043, 10000051, 10000059, 10000067, 10000075, 10000083, 10000091, 10000099, , , , , , , , , , , , , , , , , , , , , 
12, 3740, 1927, 1981, 2035, 3962, 4016, 4070, 2257, 2311, 2365, 552, 606, 660, , , , , , , , , , , , , , , , , , , , 10000003, 10000011, 10000019, 10000027, 10000044, 10000052, 10000060, 10000068, 10000076, 10000084, 10000092, 10000100, 10000108, , , , , , , , , , , , , , , , , , , , 
13, 3741, 3795, 1982, 2036, 2090, 4017, 4071, 4125, 2312, 2366, 2420, 607, 661, 715, , , , , , , , , , , , , , , , , , , 10000004, 10000012, 10000020, 10000028, 10000036, 10000053, 10000061, 10000069, 10000077, 10000085, 10000093, 10000101, 10000109, 10000117, , , , , , , , , , , , , , , , , , , 
14, 3742, 3796, 3850, 2037, 2091, 2145, 4072, 4126, 4180, 2367, 2421, 2475, 662, 716, 770, , , , , , , , , , , , , , , , , , 10000005, 10000013, 10000021, 10000029, 10000037, 10000045, 10000062, 10000070, 10000078, 10000086, 10000094, 10000102, 10000110, 10000118, 10000126, , , , , , , , , , , , , , , , , , 
15, 5610, 3797, 3851, 3905, 2092, 2146, 2200, 4127, 4181, 4235, 2422, 2476, 2530, 717, 771, 825, , , , , , , , , , , , , , , , , 10000006, 10000014, 10000022, 10000030, 10000038, 10000046, 10000054, 10000071, 10000079, 10000087, 10000095, 10000103, 10000111, 10000119, 10000127, 10000135, , , , , , , , , , , , , , , , , 
16, 5611, 5665, 3852, 3906, 3960, 2147, 2201, 2255, 4182, 4236, 4290, 2477, 2531, 2585, 772, 826, 880, , , , , , , , , , , , , , , , 10000007, 10000015, 10000023, 10000031, 10000039, 10000047, 10000055, 10000063, 10000080, 10000088, 10000096, 10000104, 10000112, 10000120, 10000128, 10000136, 10000144, , , , , , , , , , , , , , , , 
